id,title,print_issn,e_issn,normalized_print,normalized_e,source_id,scopus_title,scopus_publisher,scopus_issn,scopus_eissn
b0c0847c-0629-4f6b-8d5c-6bb86f4aa5c8,JOURNAL OF SUPERCOMPUTING,0920-8542,1573-0484,09208542,15730484,25623,Journal of Supercomputing,Springer Netherlands,09208542,15730484
b0ecbf24-2ad4-4382-ac5b-5394fde4bdaf,JOURNAL OF THE OPTICAL SOCIETY OF AMERICA A-OPTICS IMAGE SCIENCE AND VISION,1084-7529,1520-8532,10847529,15208532,12320,"Journal of the Optical Society of America A: Optics and Image Science, and Vision",Optica Publishing Group (formerly OSA),10847529,15208532
b1054e64-fdd5-4525-844a-f5affc32d6c7,JOURNAL OF INTEGRAL EQUATIONS AND APPLICATIONS,0897-3962,1938-2626,08973962,19382626,21100207615,Journal of Integral Equations and Applications,Rocky Mountain Mathematics Consortium,08973962,
ef61d0f1-db3d-4fbb-a650-64b27e9d0405,TRANSACTIONS OF THE INSTITUTE OF METAL FINISHING,0020-2967,1745-9192,00202967,17459192,12171,Transactions of the Institute of Metal Finishing,Maney Publishing,00202967,17459192
efe0f4d2-ce95-4ab1-bbbc-ffa3b4257f6a,ACM TRANSACTIONS ON COMPUTATIONAL LOGIC,1529-3785,1557-945X,15293785,1557945X,23051,ACM Transactions on Computational Logic,Association for Computing Machinery,15293785,1557945X
f015ce9f-c3db-4165-b0a2-380152a40b49,ACTAS ESPANOLAS DE PSIQUIATRIA,1139-9287,1578-2735,11399287,15782735,17579,Actas Espanolas de Psiquiatria,STM Editores S.A,11399287,15782735
f081b54d-556e-448b-96e3-64a3d56a1826,STRENGTH AND CONDITIONING JOURNAL,1524-1602,1533-4295,15241602,15334295,29890,Strength and Conditioning Journal,Lippincott Williams and Wilkins,15241602,15334295
f0e092fe-ed7e-416a-a32a-9a298c762ee8,URBAN AFFAIRS REVIEW,1078-0874,1552-8332,10780874,15528332,29643,Urban Affairs Review,SAGE Publications Inc.,10780874,15528332
f1c2b7fe-ef2d-4627-b578-2b02091312e5,STATISTICAL METHODS IN MEDICAL RESEARCH,0962-2802,1477-0334,09622802,14770334,14231,Statistical Methods in Medical Research,SAGE Publications Ltd,09622802,14770334
f3eb5e5e-54f2-48ad-82a7-50498b0df65c,AMERICAN JOURNAL OF ECONOMICS AND SOCIOLOGY,0002-9246,1536-7150,00029246,15367150,18299,American Journal of Economics and Sociology,Wiley-Blackwell Publishing Ltd,00029246,15367150
f508440a-d5e0-4693-90ca-3acfd014485c,SEMANTIC WEB,1570-0844,2210-4968,15700844,22104968,21100269620,Semantic Web,SAGE Publications Ltd,15700844,22104968
fc6b9543-b0aa-4696-ae7c-2ccc63d247e6,SCOTTISH MEDICAL JOURNAL,0036-9330,2045-6441,00369330,20456441,18857,Scottish Medical Journal,SAGE Publications Inc.,00369330,20456441
fcdfa8de-7e45-49fe-b83c-7a0a84372d81,SCIENCE PROGRESS,0036-8504,2047-7163,00368504,20477163,23697,Science Progress,SAGE Publications Ltd,00368504,20477163
be5119f8-92d1-434e-8d22-dcfa6f8fd4b1,JOURNAL OF INCLUSION PHENOMENA AND MACROCYCLIC CHEMISTRY,1388-3127,1573-1111,13883127,15731111,51064,Journal of Inclusion Phenomena and Macrocyclic Chemistry,Springer,13883127,15731111
bf22ee7c-4388-4f9e-aea6-de12f5430a40,JOURNAL OF LASER APPLICATIONS,1042-346X,1938-1387,1042346X,19381387,12160,Journal of Laser Applications,American Institute of Physics,1042346X,19381387
bf9f3552-1b87-4632-84ae-9312d53608a6,JOURNAL OF OROFACIAL ORTHOPEDICS-FORTSCHRITTE DER KIEFERORTHOPADIE,1434-5293,1615-6714,14345293,16156714,12236,Journal of Orofacial Orthopedics,Springer Medizin,14345293,16156714
03b1fa06-7d7d-4ef1-83ea-c39223d8db44,CLINICAL EEG AND NEUROSCIENCE,1550-0594,2169-5202,15500594,21695202,145007,Clinical EEG and Neuroscience,SAGE Publications Inc.,15500594,21695202
04e61b72-c063-4d7d-b055-d318e730157d,CLINICAL MEDICINE INSIGHTS-ONCOLOGY,NA,1179-5549,no data,11795549,19700171807,Clinical Medicine Insights: Oncology,SAGE Publications Ltd,,11795549
04f09004-b3b0-4813-81a0-10dc6ab123d7,CANADIAN METALLURGICAL QUARTERLY,0008-4433,1879-1395,00084433,18791395,29044,Canadian Metallurgical Quarterly,Taylor and Francis Ltd.,00084433,18791395
08e75247-f877-4c50-9df6-c2a1f68fd9e4,ASIA-PACIFIC JOURNAL OF OPERATIONAL RESEARCH,0217-5959,1793-7019,02175959,17937019,23110,Asia-Pacific Journal of Operational Research,World Scientific Publishing Co. Pte Ltd,02175959,17937019
128d56cb-0daf-4d0e-94fe-954abb1b2aac,ASIAN PERSPECTIVE,0258-9184,0258-9184,02589184,02589184,74283,Asian Perspective,Johns Hopkins University Press,02589184,
cd584ca7-764c-452a-9f6d-ff5c8652927a,JOURNAL OF ECONOMIC INEQUALITY,1569-1721,1573-8701,15691721,15738701,22751,Journal of Economic Inequality,Springer Netherlands,15691721,15738701
c883a493-a31b-42bc-8714-35e203cdb9a3,JOURNAL OF PHYSIOLOGY AND PHARMACOLOGY,0867-5910,NA,08675910,no data,23479,Journal of Physiology and Pharmacology,Polish Physiological Society,08675910,18991505
c9a762b2-160f-43a3-9dc9-55fbc44ccbcd,JOURNAL OF POULTRY SCIENCE,1346-7395,1349-0486,13467395,13490486,5200153104,Journal of Poultry Science,Japan Poultry Science Association,13467395,13490486
cb1a6422-929e-4771-8ccf-0a7c572d8362,JOURNAL OF GEOGRAPHICAL SYSTEMS,1435-5930,1435-5949,14355930,14355949,28042,Journal of Geographical Systems,Springer Verlag,14355930,14355949
cbd685ba-1892-4774-98b5-94ec66aacdf1,JOURNAL OF WOUND CARE,0969-0700,2062-2916,09690700,20622916,12299,Journal of Wound Care,MA Healthcare Ltd,09690700,20522916
cd258dae-b577-4a06-acd3-f80c05bf86ce,JOURNAL OF GLOBAL ANTIMICROBIAL RESISTANCE,2213-7165,2213-7173,22137165,22137173,21100253424,Journal of Global Antimicrobial Resistance,Elsevier Ltd,22137165,22137173
1b1c44de-4656-464e-b301-c20bbfb19d6e,ASTRONOMY LETTERS-A JOURNAL OF ASTRONOMY AND SPACE ASTROPHYSICS,1063-7737,1562-6873,10637737,15626873,26758,Astronomy Letters,Pleiades Publishing,10637737,15626873
1d22a1fb-8070-4276-8894-866ffbd16f7d,CLINICS IN PODIATRIC MEDICINE AND SURGERY,0891-8422,1558-2302,08918422,15582302,29604,Clinics in Podiatric Medicine and Surgery,W.B. Saunders,08918422,15582302
1e4d14bd-22ed-402a-ac4c-298a1f93920e,CARDIOVASCULAR JOURNAL OF AFRICA,1995-1892,1680-0745,19951892,16800745,10300153344,Cardiovascular Journal of Africa,Clinics Cardive Publishing (PTY)Ltd,19951892,19963467
1f562207-2c04-4eb4-8c08-82bcdc201cf2,CLINICAL BIOMECHANICS,0268-0033,1879-1271,02680033,18791271,21170,Clinical Biomechanics,Elsevier Ltd,02680033,18791271
2054f2e7-6bd5-4551-8611-0345f0ad0d8e,BIOAGRO,1316-3361,2521-9693,13163361,25219693,12100154830,Bioagro,Universidad Centroccidental Lisandro Alvarado (UCLA),13163361,
2180c4e1-5133-4642-be74-4b905f7d3ab4,CRIMINAL BEHAVIOUR AND MENTAL HEALTH,0957-9664,1471-2857,09579664,14712857,14958,Criminal Behaviour and Mental Health,Wiley-Blackwell,09579664,14712857
24ea0084-1975-4afc-b20a-df752dafb2a3,BIOSOCIETIES,1745-8552,1745-8560,17458552,17458560,19900188006,BioSocieties,Palgrave Macmillan Ltd.,17458552,17458560
2dd9598e-1ab4-4de2-8039-efaf8e8d3ae4,ASIA-PACIFIC JOURNAL OF ACCOUNTING & ECONOMICS,1608-1625,2164-2257,16081625,21642257,19300156810,Asia-Pacific Journal of Accounting and Economics,Taylor and Francis Ltd.,16081625,21642257
d8f7f5cd-8baa-45f9-9675-a86ffdf11c31,JOURNAL OF PEDIATRIC ORTHOPAEDICS,0271-6798,1539-2570,02716798,15392570,12260,Journal of Pediatric Orthopaedics,Lippincott Williams and Wilkins,02716798,15392570
d907c08b-a2df-4eb2-a566-a9172f390ac0,JOURNAL OF REAL ESTATE RESEARCH,0896-5803,2691-1175,08965803,26911175,23588,Journal of Real Estate Research,Taylor and Francis Ltd.,08965803,26911175
2ff9ce20-671d-4fad-a119-435582ed8452,AUSTRALIAN SYSTEMATIC BOTANY,1030-1887,1446-5701,10301887,14465701,16787,Australian Systematic Botany,CSIRO Publishing,10301887,14465701
318538d9-163d-489b-80a8-109f770c5145,CLINICAL TRIALS,1740-7745,1740-7753,17407745,17407753,144771,Clinical Trials,SAGE Publications Ltd,17407745,17407753
338f3e19-fca0-4d2c-8aba-9b105b9ceb8b,ASTRONOMY REPORTS,1063-7729,1562-6881,10637729,15626881,26760,Astronomy Reports,Pleiades Publishing,10637729,15626881
3b5ef539-38ce-45e5-8558-0d6888dc36e4,CHEMICAL BIOLOGY & DRUG DESIGN,1747-0277,1747-0285,17470277,17470285,4000150314,Chemical Biology and Drug Design,John Wiley and Sons Inc,17470277,17470285
2fcac680-1720-4614-a8f6-7b917d427b22,CYTOPATHOLOGY,0956-5507,1365-2303,09565507,13652303,18520,Cytopathology,John Wiley and Sons Inc,09565507,13652303
e97efd81-c828-4d39-87bd-6feb4c7f48e7,JOURNAL OF TRACE ELEMENTS IN MEDICINE AND BIOLOGY,0946-672X,1878-3252,0946672X,18783252,29664,Journal of Trace Elements in Medicine and Biology,Elsevier GmbH,0946672X,18783252
eb55d82a-d984-4f38-a176-84b6fb0c26bb,JOURNAL OF GASTRIC CANCER,2093-582X,2093-5641,2093582X,20935641,21100218027,Journal of Gastric Cancer,Korean Gastric Cancer Association,2093582X,20935641
eb573662-acdc-4c0a-a2c3-ffa54a9ffd49,JOURNAL OF PALEONTOLOGY,0022-3360,1937-2337,00223360,19372337,13939,Journal of Paleontology,Cambridge University Press,00223360,19372337
ec0b1daa-9abf-4fc8-94a0-a130fc7312c0,JOURNAL OF FIBER SCIENCE AND TECHNOLOGY,2189-7654,2189-7654,21897654,21897654,16538,Journal of Fiber Science and Technology,Society of Fiber Science and Technology,,21897654
ece1f9cc-c5a8-4859-9227-80595b505fa7,JOURNAL OF SERVICE THEORY AND PRACTICE,2055-6225,2055-6225,20556225,20556225,21100407241,Journal of Service Theory and Practice,Emerald Publishing,20556225,20556233
ed3e750d-4444-4687-8794-324afcc8e763,JOURNAL OF NUMBER THEORY,0022-314X,1096-1658,0022314X,10961658,23961,Journal of Number Theory,Academic Press Inc.,0022314X,10961658
42b0cccd-c75e-4a6d-adc0-a431c8af980c,CLINICAL OBSTETRICS AND GYNECOLOGY,0009-9201,1532-5520,00099201,15325520,12645,Clinical Obstetrics and Gynecology,Lippincott Williams and Wilkins,00099201,15325520
43ba1b65-3d1a-47c0-b565-6a2bbc2dbdc3,COMMUNICATION DISORDERS QUARTERLY,1525-7401,1538-4837,15257401,15384837,5800207714,Communication Disorders Quarterly,SAGE Publications Inc.,15257401,15384837
4411a364-e4e0-4808-863c-dd758a844b48,BULLETIN OF THE MENNINGER CLINIC,0025-9284,1943-2828,00259284,19432828,17320,Bulletin of the Menninger Clinic,Guilford Publications,00259284,19432828
44f3f152-8337-4edc-9056-429f31762b0c,CLINICAL HEMORHEOLOGY AND MICROCIRCULATION,1386-0291,1875-8622,13860291,18758622,25913,Clinical Hemorheology and Microcirculation,SAGE Publications Ltd,13860291,18758622
45743875-12a8-46ae-b11b-8cb54dcaf8b5,CUADERNOS DE DESARROLLO RURAL,0122-1450,2215-7727,01221450,22157727,19500157818,Cuadernos de Desarrollo Rural,Pontificia Universidad Javeriana,01221450,22157727
45c9352d-0d0b-4242-9996-505baa62ded0,CURRENT MEDICAL IMAGING,1573-4056,1875-6603,15734056,18756603,4700152432,Current Medical Imaging,Bentham Science Publishers,15734056,18756603
f79dcf32-7f87-4d6b-ba97-9ef27ed8004d,JOURNAL OF NETWORK AND SYSTEMS MANAGEMENT,1064-7570,1573-7705,10647570,15737705,27287,Journal of Network and Systems Management,Springer New York,10647570,15737705
15f1ecae-f6cc-44a7-8045-2fa525c6e474,PLANT CELL TISSUE AND ORGAN CULTURE,0167-6857,1573-5044,01676857,15735044,19020,"Plant Cell, Tissue and Organ Culture",Springer Science and Business Media B.V.,01676857,15735044
17e6b86b-9ad4-487d-92f3-36edc21e868d,PLANETARY AND SPACE SCIENCE,0032-0633,1873-5088,00320633,18735088,27773,Planetary and Space Science,Elsevier Ltd,00320633,
22bad32e-fd94-4e93-9713-7988bb0bfe49,NEUROGENETICS,1364-6745,1364-6753,13646745,13646753,18992,Neurogenetics,Springer Science and Business Media Deutschland GmbH,13646745,13646753
27f76fb9-fc97-45f1-b882-6bbcd652f94f,POLITICS AND RELIGION,1755-0483,1755-0491,17550483,17550491,5700160451,Politics and Religion,Cambridge University Press,,17550483
2919ffb9-f88c-47b4-b254-7ed82fa868aa,PLANT SYSTEMATICS AND EVOLUTION,0378-2697,1615-6110,03782697,16156110,16638,Plant Systematics and Evolution,Springer,03782697,16156110
2fc816ab-aca8-49fb-af5d-6f9121e45337,POLITY,0032-3497,1744-1684,00323497,17441684,23484,Polity,University of Chicago Press,00323497,17441684
30354fe2-91df-4297-b7b5-158032f0dd38,PORTAL-LIBRARIES AND THE ACADEMY,1531-2542,1530-7131,15312542,15307131,15933,Portal,Johns Hopkins University Press,15312542,15307131
2e33089e-36f8-406e-b3ec-e20dd8acbb46,SAO PAULO MEDICAL JOURNAL,1516-3180,NA,15163180,no data,18825,Sao Paulo Medical Journal,Associacao Paulista de Medicina,15163180,18069460
4c4d0003-1e81-44e6-b4db-b0e0165bdee9,CHILDS NERVOUS SYSTEM,0256-7040,1433-0350,02567040,14330350,14874,Child's Nervous System,Springer Science and Business Media Deutschland GmbH,02567040,14330350
4c8897ef-c6b8-4d04-bfed-502c33784984,BULLETIN OF GEOSCIENCES,1214-1119,1802-8225,12141119,18028225,63670,Bulletin of Geosciences,Czech Geological Survey,12141119,
4cf195d6-93b0-4b5b-ba43-e4d82c5f658b,COMPUTATIONAL AND MATHEMATICAL ORGANIZATION THEORY,1381-298X,1572-9346,1381298X,15729346,145592,Computational and Mathematical Organization Theory,Springer,1381298X,15729346
4f83b06c-0f89-48b1-8a51-e2eebde51873,CALPHAD-COMPUTER COUPLING OF PHASE DIAGRAMS AND THERMOCHEMISTRY,0364-5916,1873-2984,03645916,18732984,24593,Calphad: Computer Coupling of Phase Diagrams and Thermochemistry,Elsevier Ltd,03645916,
418bf196-e9c0-45dc-8225-52ee487a81ff,POPULATION HEALTH METRICS,1478-7954,1478-7954,14787954,14787954,22494,Population Health Metrics,BioMed Central Ltd,,14787954
412757e0-acf6-4c3c-8da8-b2b5b2f19ace,ROFO-FORTSCHRITTE AUF DEM GEBIET DER RONTGENSTRAHLEN UND DER BILDGEBENDEN VERFAHREN,1438-9029,1438-9010,14389029,14389010,15300154851,RoFo Fortschritte auf dem Gebiet der Rontgenstrahlen und der Bildgebenden Verfahren,Georg Thieme Verlag,14389029,14389010
54d9d04c-c45b-4fda-90c2-c9a8c5f6b9ce,COMMUNICATIONS IN ALGEBRA,0092-7872,1532-4125,00927872,15324125,25800,Communications in Algebra,Taylor and Francis Ltd.,00927872,15324125
5562eab7-d74b-4f4d-a7f1-c2827ce9216d,BOLETIM DO INSTITUTO DE PESCA,0046-9939,1678-2305,00469939,16782305,19700176046,Boletim do Instituto de Pesca,Instituto de Pesca,00469939,16782305
5af6f4c5-e13b-4358-a6e9-d3ec756d9afa,ASLIB JOURNAL OF INFORMATION MANAGEMENT,2050-3806,1758-3748,20503806,17583748,21100374356,Aslib Journal of Information Management,Emerald Group Publishing Ltd.,20503806,20503814
5c79a073-e20c-4eff-8128-320e110af482,NUCLEAR PHYSICS A,0375-9474,1873-1554,03759474,18731554,29083,Nuclear Physics A,Elsevier B.V.,03759474,
64fdf195-cc71-4434-bf44-9f1a76baf715,SCOTTISH HISTORICAL REVIEW,0036-9241,1750-0222,00369241,17500222,6500153132,Scottish Historical Review,Edinburgh University Press,00369241,17500222
68065c5b-804c-4d7f-a7c6-1328600b813c,COMPARATIVE PARASITOLOGY,1525-2647,1938-2952,15252647,19382952,21384,Comparative Parasitology,Helminthological Society of Washington,15252647,
6821fb63-7988-437e-8ba8-aa2dc963ad4e,BULLETIN OF EXPERIMENTAL BIOLOGY AND MEDICINE,0007-4888,1573-8221,00074888,15738221,13843,Bulletin of Experimental Biology and Medicine,Springer,00074888,15738221
797dbf9a-4a9e-4df3-9d86-2a048001970e,CIRUGIA Y CIRUJANOS,0009-7411,0009-7411,00097411,00097411,21030,Cirugia y Cirujanos,Permanyer Publications,00097411,2444054X
7f4b7573-3a39-49e8-a474-a309ec8a8c67,ARCHIVE FOR THE PSYCHOLOGY OF RELIGION-ARCHIV FUR RELIGIONSPSYCHOLOGIE,0084-6724,1573-6121,00846724,15736121,16800154737,Archive for the Psychology of Religion,Sage Publications,00846724,15736121
844da45d-3e68-4744-81cb-e81874554e83,POLAR BIOLOGY,0722-4060,1432-2056,07224060,14322056,13048,Polar Biology,Springer Science and Business Media Deutschland GmbH,07224060,14322056
7c7011c0-efe6-4133-bcf9-33d90cbd74d9,SCIENCE AND TECHNOLOGY FOR THE BUILT ENVIRONMENT,2374-4731,2374-474X,23744731,2374474X,21100405404,Science and Technology for the Built Environment,Taylor and Francis Ltd.,23744731,2374474X
8dd2c234-fe8a-4bf5-aaa0-14240a411aae,COGNITIVE AND BEHAVIORAL NEUROLOGY,1543-3633,1543-3641,15433633,15433641,14907,Cognitive and Behavioral Neurology,Lippincott Williams and Wilkins,15433633,15433641
8ea96b0e-ee8e-45b4-8bd1-6def2f381767,CRITICAL REVIEWS IN IMMUNOLOGY,1040-8401,2162-6472,10408401,21626472,20752,Critical Reviews in Immunology,Begell House Inc.,10408401,
a009ff77-8713-45bd-a1dc-c61fdf135153,ASSAY AND DRUG DEVELOPMENT TECHNOLOGIES,1540-658X,1557-8127,1540658X,15578127,19984,Assay and Drug Development Technologies,SAGE Publications Ltd,1540658X,15578127
864b8f0e-fe37-4bbc-9041-f0f7a83fd948,MRS COMMUNICATIONS,2159-6859,2159-6867,21596859,21596867,21100261937,MRS Communications,Springer International Publishing AG,21596859,21596867
8dd35214-db53-4c27-accf-de461830709f,SEMICONDUCTOR SCIENCE AND TECHNOLOGY,0268-1242,1361-6641,02681242,13616641,27191,Semiconductor Science and Technology,IOP Publishing Ltd.,02681242,13616641
6418718c-d6d8-47ec-a247-3df24dce5b67,APPLIED SPATIAL ANALYSIS AND POLICY,1874-463X,1874-4621,1874463X,18744621,17400154814,Applied Spatial Analysis and Policy,Springer Netherlands,1874463X,18744621
a18af6ba-163f-4853-a15a-f964afba50cf,BIOMEDICAL ENGINEERING-BIOMEDIZINISCHE TECHNIK,0013-5585,1862-278X,00135585,1862278X,28621,Biomedizinische Technik,Walter de Gruyter GmbH,00135585,1862278X
a22a57b5-5fb2-4070-8af5-d69c2c06d876,COLUMBIA JOURNAL OF LAW AND SOCIAL PROBLEMS,0010-1923,0010-1923,00101923,00101923,13131,Columbia Journal of Law and Social Problems,Columbia Law Review Association,00101923,
a4d2b960-5898-4aa6-a314-e640db9dd069,ASIAN AND PACIFIC MIGRATION JOURNAL,0117-1968,2057-049X,01171968,2057049X,26245,Asian and Pacific Migration Journal,SAGE Publications Inc.,01171968,
a84e1c45-f5e4-4310-970c-c2ba2d9c48ad,BEHAVIOUR,0005-7959,1568-539X,00057959,1568539X,24713,Behaviour,Brill Academic Publishers,00057959,1568539X
abd0f96b-24a1-415e-813e-2a3eb618ed91,CHEMISTRY & BIODIVERSITY,1612-1872,1612-1880,16121872,16121880,130069,Chemistry and Biodiversity,Wiley-Blackwell,16121872,16121880
afc976ff-ab94-4094-8593-2eab0c728320,COMPUTER ANIMATION AND VIRTUAL WORLDS,1546-4261,1546-427X,15464261,1546427X,145508,Computer Animation and Virtual Worlds,John Wiley and Sons Ltd,15464261,1546427X
b27e2067-7164-405d-9110-9c527b555699,BMC GASTROENTEROLOGY,NA,1471-230X,no data,1471230X,28251,BMC Gastroenterology,BioMed Central Ltd,,1471230X
ab555d4f-306b-49af-b471-4c347a71317a,SEED SCIENCE RESEARCH,0960-2585,1475-2735,09602585,14752735,62653,Seed Science Research,Cambridge University Press,09602585,14752735
b1ab4ee1-b01d-4068-9635-b0ad71efc024,SEMINARS IN NEUROLOGY,0271-8235,1098-9021,02718235,10989021,19384,Seminars in Neurology,"Thieme Medical Publishers, Inc.",02718235,10989021
cbb62486-b9c4-4ba9-8f56-663c15d87abf,BEHAVIORAL NEUROSCIENCE,0735-7044,1939-0084,07357044,19390084,12122,Behavioral Neuroscience,American Psychological Association,07357044,19390084
cbcaa83d-60ca-430d-8673-789acfbc940b,CANADIAN JOURNAL OF DIABETES,1499-2671,2352-3840,14992671,23523840,25440,Canadian Journal of Diabetes,Elsevier B.V.,14992671,23523840
cca81f3c-c965-43c0-9c27-c9cbf65423ba,BRITTONIA,0007-196X,1938-436X,0007196X,1938436X,17349,Brittonia,Springer,0007196X,1938436X
cce91578-3363-40e3-997e-794c54904984,BIOCHEMISTRY AND MOLECULAR BIOLOGY EDUCATION,1470-8175,1539-3429,14708175,15393429,58622,Biochemistry and Molecular Biology Education,John Wiley and Sons Inc,14708175,15393429
cd19d5c3-336a-4318-8b2b-628594cac16d,CHIANG MAI JOURNAL OF SCIENCE,0125-2526,0125-2526,01252526,01252526,17800156707,Chiang Mai Journal of Science,Chiang Mai University,01252526,
cd811cf1-6aa0-43e7-a2f3-59012d8b1bfc,CONSTRAINTS,1383-7133,1572-9354,13837133,15729354,24175,Constraints,Springer Netherlands,13837133,15729354
d70f1638-290c-4d01-83e5-61584e9a3c20,CLINICAL PHYSIOLOGY AND FUNCTIONAL IMAGING,1475-0961,1475-097X,14750961,1475097X,29702,Clinical Physiology and Functional Imaging,Wiley-Blackwell Publishing Ltd,14750961,1475097X
bf059c02-ffec-44d5-b2e9-638ad8b039fe,SEIZURE-EUROPEAN JOURNAL OF EPILEPSY,1059-1311,1532-2688,10591311,15322688,19380,Seizure,W.B. Saunders Ltd,10591311,15322688
c1384a44-f3ce-4b46-a026-901490a42673,SCIENCE OF NATURE,0028-1042,1432-1904,00281042,14321904,21662,Science of Nature,Springer Science and Business Media Deutschland GmbH,00281042,14321904
c21fbbf0-5873-4c76-a620-8d61865f8b5a,SEMINARS IN PEDIATRIC SURGERY,1055-8586,1532-9453,10558586,15329453,22283,Seminars in Pediatric Surgery,W.B. Saunders,10558586,15329453
dc23fc90-e641-407d-8446-272b99a1fe06,COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING,1025-5842,1476-8259,10255842,14768259,17954,Computer Methods in Biomechanics and Biomedical Engineering,Taylor and Francis Ltd.,10255842,14768259
dc7a2069-1b43-42d0-bd3e-b6d42ca87756,CLINICAL PEDIATRICS,0009-9228,1938-2707,00099228,19382707,14955,Clinical Pediatrics,SAGE Publications Inc.,00099228,19382707
dce33867-61c9-496b-962c-6c14e87fc0c6,BIOMOLECULAR NMR ASSIGNMENTS,1874-2718,1874-270X,18742718,1874270X,17400154809,Biomolecular NMR Assignments,Springer Science and Business Media B.V.,18742718,1874270X
e32cdc64-0cb9-4ce3-a01a-27328027d5e0,ARMED FORCES & SOCIETY,0095-327X,1556-0848,0095327X,15560848,16562,Armed Forces and Society,SAGE Publications Inc.,0095327X,15560848
e50b4b33-07b6-4428-a096-d90113631524,BULLETIN OF ECONOMIC RESEARCH,0307-3378,1467-8586,03073378,14678586,20097,Bulletin of Economic Research,Wiley-Blackwell Publishing Ltd,03073378,14678586
e9357b1f-2a56-4ad6-aa81-99f19f6ffa36,CLINICAL PHARMACOLOGY IN DRUG DEVELOPMENT,2160-7648,2160-7648,21607648,21607648,21100262305,Clinical Pharmacology in Drug Development,Wiley-Blackwell,2160763X,21607648
ed93e2c4-6abe-4a22-b898-e87eadee06ca,CRITICAL CARE NURSE,0279-5442,1940-8250,02795442,19408250,27629,Critical Care Nurse,American Association of Critical-Care Nurses,02795442,19408250
